datetime,Date,Amps
23,4/23/2023,0.9558114294152392
24,4/24/2023,0.9850027678280691
25,4/25/2023,1.1766831698439137
26,4/26/2023,2.1031013820431044
27,4/27/2023,0.6911405656774425
